Independent,Relationship ID,P-Value,Relationship,Dependent,Type,Supported,Hypothesis ID,Mediator/Moderator,Source ID
25217,1804,Partially supported,Negative,25233,Regular,,6824-1,,6824
25215,1805,Partially supported,Negative,25234,Regular,,6824-1,,6824
25216,1806,Partially supported,Negative,25234,Regular,,6824-1,,6824
25217,1807,Partially supported,Negative,25234,Regular,,6824-1,,6824
25218,1808,0.05,Positive,25232,Regular,,6824-2,,6824
25219,1809,0.05,Positive,25232,Regular,,6824-2,,6824
25220,1810,0.05,Positive,25232,Regular,,6824-2,,6824
25221,1811,0.05,Positive,25232,Regular,,6824-2,,6824
25222,1812,0.05,Positive,25232,Regular,,6824-2,,6824
25218,1813,0.05,Positive,25233,Regular,,6824-2,,6824
25219,1814,0.05,Positive,25233,Regular,,6824-2,,6824
25220,1815,0.05,Positive,25233,Regular,,6824-2,,6824
25221,1816,0.05,Positive,25233,Regular,,6824-2,,6824
25222,1817,0.05,Positive,25233,Regular,,6824-2,,6824
25218,1818,0.05,Positive,25234,Regular,,6824-2,,6824
25219,1819,0.05,Positive,25234,Regular,,6824-2,,6824
25220,1820,0.05,Positive,25234,Regular,,6824-2,,6824
25221,1821,0.05,Positive,25234,Regular,,6824-2,,6824
25222,1822,0.05,Positive,25234,Regular,,6824-2,,6824
25223,1823,Partially supported,Positive,25232,Regular,,6824-3,,6824
25225,1824,Partially supported,Positive,25232,Regular,,6824-3,,6824
25223,1825,Partially supported,Positive,25233,Regular,,6824-3,,6824
25225,1826,Partially supported,Positive,25233,Regular,,6824-3,,6824
25223,1827,Partially supported,Positive,25234,Regular,,6824-3,,6824
25225,1828,Partially supported,Positive,25234,Regular,,6824-3,,6824
25226,1829,Partially supported,Positive,25232,Regular,,6824-4,,6824
25227,1830,Partially supported,Positive,25232,Regular,,6824-4,,6824
25226,1831,Partially supported,Positive,25233,Regular,,6824-4,,6824
25227,1832,Partially supported,Positive,25233,Regular,,6824-4,,6824
25226,1833,Partially supported,Positive,25234,Regular,,6824-4,,6824
25227,1834,Partially supported,Positive,25234,Regular,,6824-4,,6824
25228,1835,0.05,Positive,25232,Regular,,6824-5,,6824
25229,1836,0.05,Positive,25232,Regular,,6824-5,,6824
25230,1837,0.05,Positive,25232,Regular,,6824-5,,6824
25231,1838,0.05,Positive,25232,Regular,,6824-5,,6824
25228,1839,0.05,Positive,25233,Regular,,6824-5,,6824
25229,1840,0.05,Positive,25233,Regular,,6824-5,,6824
25230,1841,0.05,Positive,25233,Regular,,6824-5,,6824
25231,1842,0.05,Positive,25233,Regular,,6824-5,,6824
25228,1843,0.05,Positive,25234,Regular,,6824-5,,6824
25229,1844,0.05,Positive,25234,Regular,,6824-5,,6824
25230,1845,0.05,Positive,25234,Regular,,6824-5,,6824
25231,1846,0.05,Positive,25234,Regular,,6824-5,,6824
25510,1847,0.001,Has effect,25509,Regular,,6852-1,,6852
25511,1848,0.01,Has effect,25509,Regular,,6852-2,,6852
25512,1849,0.001,Negative,25509,Regular,,6852-3,,6852
25512,1850,No,Has effect,25509,Regular,,6852-4,,6852
25510,1851,No,Has effect,25509,Regular,,6852-4,,6852
25512,1852,Partially supported,Has effect,25509,Moderator,,6852-5,25510,6852
25512,1853,Partially supported,Has effect,25509,Moderator,,6852-5,25511,6852
25513,1854,0.01,Negative,25509,Regular,,6852-6,,6852
25513,1855,No,Has effect,25509,Regular,,6852-7,25510,6852
25513,1856,No,Has effect,25509,Regular,,6852-7,25511,6852
51418,1857,0.0001,Has effect,26757,Regular,,6854-1,,6854
51419,1858,0.0001,Has effect,26757,Regular,,6854-1,,6854
51418,1859,0.0001,Has effect,26764,Regular,,6854-2,,6854
51419,1860,0.0001,Has effect,26764,Regular,,6854-2,,6854
51418,1861,0.0001,Has effect,26766,Regular,,6854-3,,6854
51419,1862,0.0001,Has effect,26766,Regular,,6854-3,,6854
25516,1863,0.01,Positive,25514,Mediator,,6856-2,25517,6856
25568,1864,0.01,Positive,25566,Regular,,6863-1,,6863
25569,1865,0.01,Positive,25566,Regular,,6863-1,,6863
25570,1866,0.01,Positive,25566,Regular,,6863-1,,6863
25571,1867,0.01,Positive,25566,Regular,,6863-1,,6863
25550,1868,0.01,Positive,25568,Regular,,6863-2,,6863
25551,1869,0.01,Positive,25568,Regular,,6863-2,,6863
25552,1870,0.01,Positive,25568,Regular,,6863-2,,6863
25553,1871,0.01,Positive,25568,Regular,,6863-2,,6863
25554,1872,0.01,Positive,25568,Regular,,6863-2,,6863
25555,1873,0.01,Positive,25568,Regular,,6863-2,,6863
25556,1874,0.01,Positive,25568,Regular,,6863-2,,6863
25557,1875,0.01,Positive,25568,Regular,,6863-2,,6863
25558,1876,0.01,Positive,25568,Regular,,6863-2,,6863
25559,1877,0.01,Positive,25568,Regular,,6863-2,,6863
25560,1878,0.01,Positive,25568,Regular,,6863-2,,6863
25561,1879,0.01,Positive,25568,Regular,,6863-2,,6863
25562,1880,0.01,Positive,25568,Regular,,6863-2,,6863
25563,1881,0.01,Positive,25568,Regular,,6863-2,,6863
25550,1882,0.01,Positive,25569,Regular,,6863-2,,6863
25551,1883,0.01,Positive,25569,Regular,,6863-2,,6863
25552,1884,0.01,Positive,25569,Regular,,6863-2,,6863
25553,1885,0.01,Positive,25569,Regular,,6863-2,,6863
25554,1886,0.01,Positive,25569,Regular,,6863-2,,6863
25555,1887,0.01,Positive,25569,Regular,,6863-2,,6863
25556,1888,0.01,Positive,25569,Regular,,6863-2,,6863
25557,1889,0.01,Positive,25569,Regular,,6863-2,,6863
25558,1890,0.01,Positive,25569,Regular,,6863-2,,6863
25559,1891,0.01,Positive,25569,Regular,,6863-2,,6863
25560,1892,0.01,Positive,25569,Regular,,6863-2,,6863
25561,1893,0.01,Positive,25569,Regular,,6863-2,,6863
25562,1894,0.01,Positive,25569,Regular,,6863-2,,6863
25563,1895,0.01,Positive,25569,Regular,,6863-2,,6863
25550,1896,0.01,Positive,25570,Regular,,6863-2,,6863
25551,1897,0.01,Positive,25570,Regular,,6863-2,,6863
25552,1898,0.01,Positive,25570,Regular,,6863-2,,6863
25553,1899,0.01,Positive,25570,Regular,,6863-2,,6863
25554,1900,0.01,Positive,25570,Regular,,6863-2,,6863
25555,1901,0.01,Positive,25570,Regular,,6863-2,,6863
25556,1902,0.01,Positive,25570,Regular,,6863-2,,6863
25557,1903,0.01,Positive,25570,Regular,,6863-2,,6863
25558,1904,0.01,Positive,25570,Regular,,6863-2,,6863
25559,1905,0.01,Positive,25570,Regular,,6863-2,,6863
25560,1906,0.01,Positive,25570,Regular,,6863-2,,6863
25561,1907,0.01,Positive,25570,Regular,,6863-2,,6863
25562,1908,0.01,Positive,25570,Regular,,6863-2,,6863
25563,1909,0.01,Positive,25570,Regular,,6863-2,,6863
25550,1910,0.01,Positive,25571,Regular,,6863-2,,6863
25551,1911,0.01,Positive,25571,Regular,,6863-2,,6863
25552,1912,0.01,Positive,25571,Regular,,6863-2,,6863
25553,1913,0.01,Positive,25571,Regular,,6863-2,,6863
25554,1914,0.01,Positive,25571,Regular,,6863-2,,6863
25555,1915,0.01,Positive,25571,Regular,,6863-2,,6863
25556,1916,0.01,Positive,25571,Regular,,6863-2,,6863
25557,1917,0.01,Positive,25571,Regular,,6863-2,,6863
25558,1918,0.01,Positive,25571,Regular,,6863-2,,6863
25559,1919,0.01,Positive,25571,Regular,,6863-2,,6863
25560,1920,0.01,Positive,25571,Regular,,6863-2,,6863
25561,1921,0.01,Positive,25571,Regular,,6863-2,,6863
25562,1922,0.01,Positive,25571,Regular,,6863-2,,6863
25563,1923,0.01,Positive,25571,Regular,,6863-2,,6863
25550,1924,0.01,Positive,25566,Regular,,6863-3,,6863
25551,1925,0.01,Positive,25566,Regular,,6863-3,,6863
25552,1926,0.01,Positive,25566,Regular,,6863-3,,6863
25553,1927,0.01,Positive,25566,Regular,,6863-3,,6863
25554,1928,0.01,Positive,25566,Regular,,6863-3,,6863
25555,1929,0.01,Positive,25566,Regular,,6863-3,,6863
25556,1930,0.01,Positive,25566,Regular,,6863-3,,6863
25557,1931,0.01,Positive,25566,Regular,,6863-3,,6863
25558,1932,0.01,Positive,25566,Regular,,6863-3,,6863
25559,1933,0.01,Positive,25566,Regular,,6863-3,,6863
25560,1934,0.01,Positive,25566,Regular,,6863-3,,6863
25561,1935,0.01,Positive,25566,Regular,,6863-3,,6863
25562,1936,0.01,Positive,25566,Regular,,6863-3,,6863
25563,1937,0.01,Positive,25566,Regular,,6863-3,,6863
25568,1938,0.01,Positive,25565,Regular,,6863-4,,6863
25569,1939,0.01,Positive,25565,Regular,,6863-4,,6863
25570,1940,0.01,Positive,25565,Regular,,6863-4,,6863
25571,1941,0.01,Positive,25565,Regular,,6863-4,,6863
25550,1942,0.01,Positive,25565,Regular,,6863-5,,6863
25551,1943,0.01,Positive,25565,Regular,,6863-5,,6863
25552,1944,0.01,Positive,25565,Regular,,6863-5,,6863
25553,1945,0.01,Positive,25565,Regular,,6863-5,,6863
25554,1946,0.01,Positive,25565,Regular,,6863-5,,6863
25555,1947,0.01,Positive,25565,Regular,,6863-5,,6863
25556,1948,0.01,Positive,25565,Regular,,6863-5,,6863
25557,1949,0.01,Positive,25565,Regular,,6863-5,,6863
25558,1950,0.01,Positive,25565,Regular,,6863-5,,6863
25559,1951,0.01,Positive,25565,Regular,,6863-5,,6863
25560,1952,0.01,Positive,25565,Regular,,6863-5,,6863
25561,1953,0.01,Positive,25565,Regular,,6863-5,,6863
25562,1954,0.01,Positive,25565,Regular,,6863-5,,6863
25563,1955,0.01,Positive,25565,Regular,,6863-5,,6863
25565,1956,0.01,Positive,25566,Regular,,6863-6,,6863
25565,1957,0.01,Positive,25564,Regular,,6863-7,,6863
25566,1958,0.01,Positive,25564,Regular,,6863-8,,6863
51421,1959,0.05,Positive,25535,Regular,,6864-1a,,6864
51421,1960,No,Positive,25535,Moderator,,6864-1b,51420,6864
25534,1961,0.05,Negative,25535,Regular,,6864-2a,,6864
25534,1962,No,Positive,25535,Moderator,,6864-2b,25533,6864
51421,1963,0.001,Positive,25536,Regular,,6864-3a,,6864
51421,1964,0.01,Positive,25536,Moderator,,6864-3b,51420,6864
25534,1965,0.001,Negative,25536,Regular,,6864-4a,,6864
25534,1966,0.01,Positive,25536,Moderator,,6864-4b,25533,6864
51421,1967,No,Positive,25537,Moderator,,6864-5a,51420,6864
25534,1968,0.05,Positive,25537,Moderator,,6864-5b,25533,6864
25535,1969,0.001,Positive,25537,Regular,,6864-6a,,6864
25536,1970,No,Negative,25537,Regular,,6864-6b,,6864
25603,1971,0.05,Positive,25607,Regular,,6865-1,,6865
25603,1972,0.05,Positive,25607,Regular,,6865-1,,6865
25604,1973,No,Positive,25607,Regular,,6865-2,,6865
25604,1974,No,Positive,25607,Regular,,6865-2,,6865
25605,1975,0.01,Negative,25607,Regular,,6865-3,,6865
25606,1976,0.01,Negative,25607,Regular,,6865-4,,6865
25608,1977,0.01,Negative,25607,Regular,,6865-5,,6865
25608,1978,0.01,Negative,25607,Regular,,6865-5,,6865
26968,1979,0.001,Positive,26969,Regular,,6871-1,,6871
26968,1980,0.001,Positive,26969,Regular,,6871-1,,6871
51422,1981,No,Has effect,26968,Regular,,6871-2,,6871
51423,1982,No,Has effect,26968,Regular,,6871-2,,6871
26972,1983,No,Positive,26968,Regular,,6871-3a,,6871
26972,1984,No,Positive,26968,Regular,,6871-3a,,6871
26974,1985,0.01,Positive,26968,Regular,,6871-3b,,6871
26974,1986,0.01,Positive,26968,Regular,,6871-3b,,6871
26973,1987,0.01,Positive,26968,Regular,,6871-3c,,6871
26973,1988,0.01,Positive,26968,Regular,,6871-3c,,6871
26972,1989,0.05,Has effect,26968,Moderator,,6871-4a,51422,6871
26972,1990,0.05,Has effect,26968,Moderator,,6871-4a,51423,6871
26972,1991,0.05,Has effect,26968,Moderator,,6871-4a,51424,6871
26974,1992,No,Has effect,26968,Moderator,,6871-4b,51422,6871
26974,1993,No,Has effect,26968,Moderator,,6871-4b,51423,6871
26974,1994,No,Has effect,26968,Moderator,,6871-4b,51424,6871
26973,1995,0.05,Has effect,26968,Moderator,,6871-4c,51422,6871
26973,1996,0.05,Has effect,26968,Moderator,,6871-4c,51423,6871
26098,1997,0.01,Negative,26102,Regular,,6872-1a,,6872
26098,1998,0.01,Negative,26102,Regular,,6872-1a,,6872
26098,1999,0.01,Negative,26103,Regular,,6872-1b,,6872
26098,2000,0.01,Negative,26103,Regular,,6872-1b,,6872
26098,2001,0.01,Negative,26104,Regular,,6872-1c,,6872
26098,2002,0.01,Negative,26104,Regular,,6872-1c,,6872
26105,2003,0.01,Negative,26102,Regular,,6872-2a,,6872
26105,2004,0.01,Negative,26102,Regular,,6872-2a,,6872
26106,2005,0.01,Negative,26103,Regular,,6872-2b,,6872
26106,2006,0.01,Negative,26103,Regular,,6872-2b,,6872
26107,2007,No,Negative,26104,Regular,,6872-2c,,6872
26107,2008,No,Negative,26104,Regular,,6872-2c,,6872
26108,2009,No,Negative,26102,Regular,,6872-2d,,6872
26108,2010,No,Negative,26102,Regular,,6872-2d,,6872
26108,2011,0.01,Negative,26103,Regular,,6872-2e,,6872
26108,2012,0.01,Negative,26103,Regular,,6872-2e,,6872
26108,2013,No,Negative,26104,Regular,,6872-2f,,6872
26108,2014,No,Negative,26104,Regular,,6872-2f,,6872
26105,2015,0.01,Positive,26109,Regular,,6872-3,,6872
26106,2016,0.01,Positive,26109,Regular,,6872-3,,6872
26107,2017,0.01,Positive,26109,Regular,,6872-3,,6872
26108,2018,0.01,Positive,26109,Regular,,6872-3,,6872
26109,2019,0.01,Positive,26109,Regular,,6872-3,,6872
26109,2020,0.01,Positive,26101,Regular,,6872-4,,6872
26109,2021,0.01,Positive,26101,Regular,,6872-4,,6872
25772,2022,No,Positive,25774,Regular,,6874-1a,,6874
25772,2023,No,Positive,25774,Regular,,6874-1a,,6874
25773,2024,0.01,Positive,25774,Regular,,6874-1b,,6874
25773,2025,0.01,Positive,25774,Regular,,6874-1b,,6874
25772,2026,0.01,Positive,25773,Regular,,6874-2,,6874
25772,2027,0.01,Positive,25773,Regular,,6874-2,,6874
25767,2028,0.01,Positive,25772,Regular,,6874-3a,,6874
25767,2029,0.01,Positive,25772,Regular,,6874-3a,,6874
25767,2030,0.1,Positive,25773,Regular,,6874-3b,,6874
25767,2031,0.1,Positive,25773,Regular,,6874-3b,,6874
25768,2032,0.1,Positive,25772,Regular,,6874-4a,,6874
25768,2033,0.1,Positive,25772,Regular,,6874-4a,,6874
25768,2034,No,Positive,25773,Regular,,6874-4b,,6874
25768,2035,No,Positive,25773,Regular,,6874-4b,,6874
25769,2036,0.1,Positive,25773,Regular,,6874-5,,6874
25769,2037,0.1,Positive,25773,Regular,,6874-5,,6874
25770,2038,No,Positive,25772,Regular,,6874-6a,,6874
25770,2039,No,Positive,25772,Regular,,6874-6a,,6874
25770,2040,0.05,Positive,25773,Regular,,6874-6b,,6874
25770,2041,0.05,Positive,25773,Regular,,6874-6b,,6874
25771,2042,0.05,Positive,25772,Regular,,6874-7a,,6874
25771,2043,0.05,Positive,25772,Regular,,6874-7a,,6874
25771,2044,No,Positive,25773,Regular,,6874-7b,,6874
25771,2045,No,Positive,25773,Regular,,6874-7b,,6874
26222,2046,0.05,Positive,26217,Regular,,6875-1,,6875
26222,2047,0.05,Positive,26217,Regular,,6875-1,,6875
26222,2048,0.05,Positive,26217,Regular,,6875-1,,6875
26222,2049,0.01,Positive,26223,Regular,,6875-2,,6875
26222,2050,0.01,Positive,26223,Regular,,6875-2,,6875
26222,2051,0.01,Positive,26223,Regular,,6875-2,,6875
26223,2052,0.01,Positive,26217,Regular,,6875-3,,6875
26223,2053,0.01,Positive,26217,Regular,,6875-3,,6875
26223,2054,0.01,Positive,26217,Regular,,6875-3,,6875
26218,2055,0.01,Positive,26222,Regular,,6875-4,,6875
26218,2056,0.01,Positive,26222,Regular,,6875-4,,6875
26218,2057,0.01,Positive,26222,Regular,,6875-4,,6875
26218,2058,0.01,Positive,26222,Regular,,6875-4,,6875
26218,2059,0.01,Positive,26222,Regular,,6875-4,,6875
26218,2060,0.01,Positive,26222,Regular,,6875-4,,6875
26219,2061,No,Positive,26222,Regular,,6875-5,,6875
26219,2062,No,Positive,26222,Regular,,6875-5,,6875
26219,2063,No,Positive,26222,Regular,,6875-5,,6875
26219,2064,No,Positive,26222,Regular,,6875-5,,6875
26219,2065,No,Positive,26222,Regular,,6875-5,,6875
26219,2066,No,Positive,26222,Regular,,6875-5,,6875
26220,2067,0.01,Positive,26222,Regular,,6875-6,,6875
26220,2068,0.01,Positive,26222,Regular,,6875-6,,6875
26220,2069,0.01,Positive,26222,Regular,,6875-6,,6875
26220,2070,0.01,Positive,26222,Regular,,6875-6,,6875
26220,2071,0.01,Positive,26222,Regular,,6875-6,,6875
26220,2072,0.01,Positive,26222,Regular,,6875-6,,6875
26221,2073,0.05,Positive,26222,Regular,,6875-7,,6875
26221,2074,0.05,Positive,26222,Regular,,6875-7,,6875
26221,2075,,,26222,Regular,,6875-7,,6875
26221,2076,,,26222,Regular,,6875-7,,6875
26221,2077,0.05,Positive,26222,Regular,,6875-7,,6875
26221,2078,0.05,Positive,26222,Regular,,6875-7,,6875
25829,2079,0.05,Has affect,25826,Moderator,,6878-1,51143,6878
25829,2080,0.05,Has affect,25826,Moderator,,6878-1,51143,6878
25829,2081,0.05,Has affect,25826,Moderator,,6878-1,51143,6878
25829,2082,0.05,Has affect,25826,Moderator,,6878-1,51143,6878
25829,2083,0.05,Has affect,25826,Moderator,,6878-1,51144,6878
25829,2084,0.05,Has affect,25826,Moderator,,6878-1,51144,6878
25829,2085,0.05,Has affect,25826,Moderator,,6878-1,51144,6878
25829,2086,0.05,Has affect,25826,Moderator,,6878-1,51144,6878
25829,2087,No,Has affect,25826,Moderator,,6878-1,51145,6878
25829,2088,No,Has affect,25826,Moderator,,6878-1,51145,6878
25829,2089,No,Has affect,25826,Moderator,,6878-1,51145,6878
25829,2090,No,Has affect,25826,Moderator,,6878-1,51145,6878
25829,2091,No,Has affect,25826,Moderator,,6878-1,51146,6878
25829,2092,No,Has affect,25826,Moderator,,6878-1,51146,6878
25829,2093,No,Has affect,25826,Moderator,,6878-1,51146,6878
25829,2094,No,Has affect,25826,Moderator,,6878-1,51146,6878
25829,2095,0.05,Has affect,25822,Moderator,,6878-2,51143,6878
25829,2096,0.05,Has affect,25822,Moderator,,6878-2,51143,6878
25829,2097,0.05,Has affect,25822,Moderator,,6878-2,51143,6878
25829,2098,0.05,Has affect,25822,Moderator,,6878-2,51143,6878
25829,2099,No,Has affect,25822,Moderator,,6878-2,51144,6878
25829,2100,No,Has affect,25822,Moderator,,6878-2,51144,6878
25829,2101,No,Has affect,25822,Moderator,,6878-2,51144,6878
25829,2102,No,Has affect,25822,Moderator,,6878-2,51144,6878
25829,2103,0.05,Has affect,25827,Moderator,,6878-3,51143,6878
25829,2104,0.05,Has affect,25827,Moderator,,6878-3,51143,6878
25829,2105,0.05,Has affect,25827,Moderator,,6878-3,51143,6878
25829,2106,No,Has affect,25828,Moderator,,6878-3,51144,6878
25829,2107,No,Has affect,25828,Moderator,,6878-3,51144,6878
25829,2108,No,Has affect,25828,Moderator,,6878-3,51144,6878
25829,2109,No,Has affect,25824,Moderator,,6878-3,51145,6878
25829,2110,No,Has affect,25824,Moderator,,6878-3,51145,6878
25829,2111,No,Has affect,25824,Moderator,,6878-3,51145,6878
25829,2112,0.05,Has affect,25824,Moderator,,6878-3,51146,6878
25829,2113,0.05,Has affect,25824,Moderator,,6878-3,51146,6878
25829,2114,0.05,Has affect,25824,Moderator,,6878-3,51146,6878
25829,2115,0.05,Has affect,25825,Moderator,,6878-4,51143,6878
25829,2116,0.05,Has affect,25825,Moderator,,6878-4,51143,6878
25829,2117,0.05,Has affect,25825,Moderator,,6878-4,51143,6878
25829,2118,0.05,Has affect,25825,Moderator,,6878-4,51143,6878
25829,2119,0.05,Has affect,25825,Moderator,,6878-4,51144,6878
25829,2120,0.05,Has affect,25825,Moderator,,6878-4,51144,6878
25829,2121,0.05,Has affect,25825,Moderator,,6878-4,51144,6878
25829,2122,0.05,Has affect,25825,Moderator,,6878-4,51144,6878
50751,2123,0.05,positive,25937,regular,,6884-1,,6884
50754,2124,0.05,negative,25937,regular,,6884-1,,6884
50754,2125,0.05,negative,25937,regular,,6884-1,,6884
50751,2126,0.05,positive,25939,regular,,6884-2,,6884
50754,2127,0.05,negative,25939,regular,,6884-2,,6884
50754,2128,0.05,negative,25939,regular,,6884-2,,6884
50751,2129,0.05,positive,25940,regular,,6884-3,,6884
50754,2130,0.05,negative,25940,regular,,6884-3,,6884
50754,2131,0.05,negative,25940,regular,,6884-3,,6884
25937,2132,no,positive,25939,regular,,6884-4,,6884
25937,2133,no,positive,25939,regular,,6884-4,,6884
25937,2134,no,positive,25939,regular,,6884-4,,6884
25937,2135,no,positive,25940,regular,,6884-5,,6884
25937,2136,no,positive,25940,regular,,6884-5,,6884
25937,2137,no,positive,25940,regular,,6884-5,,6884
25939,2138,0.05,positive,25940,regular,,6884-6,,6884
25939,2139,0.05,positive,25940,regular,,6884-6,,6884
25939,2140,0.05,positive,25940,regular,,6884-6,,6884
25939,2141,0.05,positive,25940,regular,,6884-6,,6884
25936,2142,0.05,positive,25937,regular,,6884-7,,6884
25936,2143,0.05,positive,25937,regular,,6884-7,,6884
25936,2144,0.05,positive,25937,regular,,6884-7,,6884
25936,2145,0.05,positive,25939,regular,,6884-8,,6884
25936,2146,0.05,positive,25939,regular,,6884-8,,6884
25936,2147,0.05,positive,25939,regular,,6884-8,,6884
25936,2148,0.05,positive,25940,regular,,6884-9,,6884
25936,2149,0.05,positive,25940,regular,,6884-9,,6884
25936,2150,0.05,positive,25940,regular,,6884-9,,6884
25977,2151,0.05,Positive,25982,Regular,,6893-1,,6893
25978,2152,0.05,Positive,25982,Regular,,6893-1,,6893
25979,2153,0.05,Positive,25982,Regular,,6893-1,,6893
25977,2154,0.05,Positive,25980,Regular,,6893-1,,6893
25978,2155,0.05,Positive,25980,Regular,,6893-1,,6893
25979,2156,0.05,Positive,25980,Regular,,6893-1,,6893
25976,2157,0.05,Positive,25982,Moderating,,6893-2,25977,6893
25976,2158,0.05,Positive,25982,Moderating,,6893-2,25978,6893
25976,2159,0.05,Positive,25982,Moderating,,6893-2,25979,6893
25976,2160,0.05,Positive,25980,Moderating,,6893-2,25977,6893
25976,2161,0.05,Positive,25980,Moderating,,6893-2,25978,6893
25976,2162,0.05,Positive,25980,Moderating,,6893-2,25979,6893
25976,2163,0.05,Positive,25982,Regular,,6893-3,,6893
25976,2164,no,Positive,25980,Regular,,6893-3,,6893
25976,2165,no,Positive,25980,Regular,,6893-3,,6893
26016,2166,0.01,Positive,26000,regular,,6894-1a,,6894
26016,2167,0.01,Positive,26001,regular,,6894-1a,,6894
26016,2168,0.01,Positive,26002,regular,,6894-1a,,6894
26016,2169,0.01,Positive,26003,regular,,6894-1a,,6894
26016,2170,0.01,Positive,26004,regular,,6894-1a,,6894
26016,2171,0.01,positive,26001,regular,,6894-1b,,6894
26016,2172,0.01,negative,26000,regular,,6894-1b,,6894
26016,2173,0.01,negative,26000,regular,,6894-1b,,6894
26016,2174,0.01,Positive,26003,regular,,6894-1c,,6894
26016,2175,0.01,negative,26000,regular,,6894-1c,,6894
26016,2176,0.01,negative,26000,regular,,6894-1c,,6894
26018,2177,0.05,Positive,26000,regular,,6894-2a,,6894
26018,2178,0.05,Positive,26001,regular,,6894-2a,,6894
26018,2179,0.05,Positive,26002,regular,,6894-2a,,6894
26018,2180,0.05,Positive,26003,regular,,6894-2a,,6894
26018,2181,0.05,Positive,26004,regular,,6894-2a,,6894
26018,2182,0.05,Positive,26001,regular,,6894-2b,,6894
26018,2183,0.05,negative,26000,regular,,6894-2b,,6894
26018,2184,0.05,negative,26000,regular,,6894-2b,,6894
26018,2185,0.05,Positive,26003,regular,,6894-2c,,6894
26018,2186,0.05,Positive,26003,regular,,6894-2c,,6894
26018,2187,0.05,Positive,26003,regular,,6894-2c,,6894
26018,2188,0.05,negative,26001,regular,,6894-2c,,6894
26039,2189,no,Positive,26036,regular,,6895-1a,,6895
26039,2190,no,Positive,26036,regular,,6895-1a,,6895
26040,2191,0.1,Positive,26036,,,6895-1b,,6895
26037,2192,0.05,Positive,26036,,,6895-2a,,6895
26037,2193,0.05,Positive,26036,,,6895-2a,,6895
26038,2194,no,Positive,26036,,,6895-2b,,6895
26041,2195,0.01,Positive,26037,,,6895-3a,,6895
26042,2196,0.01,Positive,26038,,,6895-3b,,6895
26041,2197,0.01,Positive,26039,,,6895-4a,,6895
26042,2198,0.01,Positive,26040,,,6895-4b,,6895
26043,2199,0.01,Positive,26041,,,6895-5a,,6895
26043,2200,0.01,Positive,26042,,,6895-5b,,6895
50606,2201,0.05,Positive,26048,Regular,,6896-1,,6896
50607,2202,0.05,Positive,,Regular,,6896-1,,6896
50608,2203,0.05,Positive,,Regular,,6896-1,,6896
50609,2204,0.05,Positive,,Regular,,6896-1,,6896
50610,2205,0.05,Positive,26049,Regular,,6896-1,,6896
50606,2206,0.05,Positive,26049,Regular,,6896-2,,6896
50607,2207,0.05,Positive,,Regular,,6896-2,,6896
50608,2208,0.05,Positive,,Regular,,6896-2,,6896
50609,2209,0.05,Positive,,Regular,,6896-2,,6896
50610,2210,0.05,Positive,26050,Regular,,6896-2,,6896
50606,2211,0.05,Positive,26048,Regular,,6896-3,,6896
50607,2212,0.05,Positive,,Regular,,6896-3,,6896
50608,2213,0.05,Positive,,Regular,,6896-3,,6896
50609,2214,0.05,Positive,,Regular,,6896-3,,6896
50610,2215,0.05,Positive,26049,Regular,,6896-3,,6896
50606,2216,0.05,Positive,26049,Regular,,6896-4,,6896
50607,2217,0.05,Positive,26049,Regular,,6896-4,,6896
50608,2218,0.05,Positive,26049,Regular,,6896-4,,6896
50609,2219,0.05,Positive,26049,Regular,,6896-4,,6896
50609,2220,0.05,Positive,26049,Regular,,6896-4,,6896
50606,2221,0.05,Positive,26050,Regular,,6896-5,,6896
50607,2222,0.05,Positive,26050,Regular,,6896-5,,6896
50608,2223,0.05,Positive,26050,Regular,,6896-5,,6896
50609,2224,0.05,Positive,26050,Regular,,6896-5,,6896
50609,2225,0.05,Positive,26050,Regular,,6896-5,,6896
50606,2226,0.05,Positive,26050,Regular,,6896-6,,6896
50607,2227,0.05,Positive,26050,Regular,,6896-6,,6896
50608,2228,0.05,Positive,26050,Regular,,6896-6,,6896
50609,2229,0.05,Positive,26050,Regular,,6896-6,,6896
50609,2230,0.05,Positive,26050,Regular,,6896-6,,6896
26048,2231,0.05,Positive,26052,Regular,,6896-7,,6896
26048,2232,0.05,Positive,26052,Regular,,6896-7,,6896
26049,2233,0.05,Positive,26052,Regular,,6896-8,,6896
26049,2234,0.05,Positive,26052,Regular,,6896-8,,6896
26050,2235,0.05,Positive,26052,Regular,,6896-9,,6896
26052,2236,0.05,Positive,26054,Regular,,6896-0,,6896
26052,2237,0.05,Positive,26054,Regular,,6896-0,,6896
26048,2238,0.05,Positive,26051,Regular,,6896-1,,6896
26048,2239,0.05,Positive,26051,Regular,,6896-1,,6896
26051,2240,0.05,Positive,26053,Regular,,6896-2,,6896
26051,2241,0.05,Positive,26053,Regular,,6896-2,,6896
26052,2242,0.05,Positive,26053,Regular,,6896-3,,6896
26052,2243,0.05,Positive,26053,Regular,,6896-3,,6896
26671,2244,0.005,Negative,26679,Mediating,,6910-1,26677,6910
26671,2245,0.005,Negative,26679,Mediating,,6910-1,26674,6910
26671,2246,0.005,Negative,26679,Mediating,,6910-1,26674,6910
26671,2247,0.005,Negative,26679,Mediating,,6910-1,26675,6910
26671,2248,0.005,Negative,26679,Mediating,,6910-1,26675,6910
