Ranking,Percent Helpful,Author,Total Reviews,Author ID,Helpful Votes
418,0.86,Nicholas Calderone,1122,A1TKPYCOI1IZVL,4521
419,0.89,E. R. Bird,2032,AMX0PJKV4PPNJ,39200
420,0.95,Neko-san,1341,A1PJKGNMUEGEWO,3038
421,0.89,Paul Tognetti,996,A1BVCH82W0M2W2,15248
422,0.92,Marty Gillis,569,A1URXSRV6WDHVY,8637
423,0.9,Andrew Parodi,825,A1D6DFC3AGV3JZ,9456
424,0.86,Nitty's Mom,679,A2EF1KIQ7TMPPF,4505
425,0.94,MWM,155,A15A8X8AGG8EJI,1687
426,0.9,William Struse,329,A66FEF7OJVIBE,2956
427,0.89,Jen (Red Hot Books),1043,ABUY5XK1R4YYZ,6638
428,0.91,RenaissanceMan,732,A3MQAQT8C6D1I7,8614
429,0.89,Andy in Washington,761,A3NXJDNTQK2YJL,5477
430,0.85,Carol T.,1232,A2FNA5903D9E6Y,3095
431,0.91,Chris Speer,680,A1QSQ4VAKV2U0P,2574
432,0.91,Rob Hardy,1613,A1XXJ6I7K2I7SI,30879
433,0.88,Gene P. Louie,1277,A6XDZ1MJ0B1A2,4319
434,0.92,Tommy Dooley,1037,A29XKBB6SEYTN6,4488
435,0.93,Mrs. B,789,A2B872VQJBHQU4,2126
436,0.86,Andre Lawrence,1307,AIFLY2HF8NS8U,7216
437,0.88,nycgirl,530,AZ26CDSJ363AH,4384
438,0.84,JWINK,2528,A3F8T3BRXRX5P3,7821
439,0.92,Muttley,477,A1YUWK0O71JG0W,2254
440,0.86,John L Murphy,2445,AUEY946M1L939,12439
441,0.89,Michael Chu,291,A3PPBVJ2QZBOHI,2304
442,0.89,Mir,1095,A1WX42M589VAMQ,9765
443,0.95,Graydon Blair,206,A2AINLLX0560S1,2294
444,0.98,Ron Cronovich,175,AEGQWVR6KWBV,41409
445,0.83,Craig Matteson,2206,AUHG8KSHI529U,37826
446,0.93,L. Columbus,248,AIW1X8G28X7WA,4228
447,0.89,Wulfstan,1247,A3UJRNI8UR4871,10479
448,0.94,Techie,581,A2M14CFAMF8J7I,4254
449,0.94,D. Alexander,299,A2LCE1D0TW2XY0,12620
450,0.93,MariamG,567,A1W511P7B2QSQE,1755
451,0.9,Amazon Customer,1003,A2JKM8KF3296CW,6032
452,0.89,Eric J. Spencley,502,A2G563AC1HME2R,6892
453,0.93,Esther Schindler,949,A3GGUBZMTQD1B9,14049
454,0.95,The Guardian,897,A1VH6QWC6JZRAC,4709
455,0.86,Charles Ashbacher,9355,A1S3C5OFU508P3,29232
456,0.8,Reviewer Girl,2554,A2A14JYNTGG9GJ,4057
457,0.9,audrey frances,2085,A2C27IQUH9N1Z,18038
458,0.9,Robin Landry,976,A392P34QSBUICZ,5469
459,0.82,B. Stout,3489,A2CHJWURVVXJIB,5459
460,0.86,On The Mic,1019,A1M7YOORM1KW0K,3031
461,0.94,M. Brown,155,A24M1D0P4DGZZT,4167
462,0.83,Cher,2379,ATRJWN14GTN05,2075
463,0.94,John Fowler the Obsessive Compulsive Reviewer,228,A5A6WMTH4SF9D,4442
464,0.89,Kevin Nicholls,834,A3U41ZL33SS92P,9477
465,0.87,Conspicuous Consumer,1243,AYOMAHLWRQHUG,5394
466,0.88,Amazon Customer,676,A3QKWFC92S03MP,1975
467,0.9,Tracy Rowan,1193,A3CG6YLYZJXQG4,10717
468,0.89,"""switterbug"" Betsey Van Horn",646,APBA7Y4SINS0H,14648
469,0.88,I. Zawilski,703,A2UQGGK8VJPUH5,3717
470,0.93,nursetype,436,A14L9HJHMWBTJ8,3211
471,0.87,Matt Rodriguez,1436,AGEKVD8JPZQMT,4161
472,0.92,stargazer,391,AEOLQOH7KKSSB,918
473,0.94,Judge Tabor,1143,A2EROLHNRQ09CY,2443
474,0.88,Ms. M. N.,585,A3R4GS2F5N5SWX,1849
475,0.87,Rich,655,A1D1IDI5S9TN9D,3415
476,0.91,Thuc-Nghi Truong,437,A3JHZBO67WSMAA,1559
477,0.91,S.K,561,A1Y1G0G909Z4RT,2089
478,0.87,BunnyLove,873,A3CZ0K3S0BXHKE,2871
479,0.89,College Stealth,346,A2CLFYJB0P0F6M,2404
480,0.93,Tech Geek Reviews,353,A1VPJT3BHZ9UAS,2331
481,0.89,Ethan Winning,754,A36A1ZYZH8568P,8262
482,0.91,M. Downey,526,A1LNKKDBF2KOK3,1929
483,0.84,Dad of Divas,2444,A1WVA7V02PQOY6,6150
484,0.89,knitting ninja,1031,A15T9G38F589KM,6469
485,0.87,Shopoholic,1644,A17Q324J112S60,3617
486,0.88,D. S.,698,AXAJXJZUL2J5P,4483
487,0.98,Snotty reviews,87,A2OI8Z96ZPZKB2,2187
488,0.86,Dienne,832,A2QX49LS3Y3ANI,6087
489,0.91,MyBeesWax,968,A1VQHH85U7PX0,7736
490,0.89,Tyson,983,AY6A8KPYCE6B0,7376
491,0.92,Michael Birman,573,A2CWIYIETNBAK3,11718
492,0.9,Punk Rock Ruck,944,A2JDI18PGR6KF9,1169
493,0.86,abbasgirl,1022,A3LX2VT91TE1M1,2552
494,0.92,Earthling1984,126,A1V7LAYECKEL8Z,3686
495,0.91,Just Trying to Help,769,A3DZFEICHK5LF2,9405
496,0.91,Sheri in Reho,639,A3JCWGHCVC2ZNF,7319
497,0.81,melissajackson07,2326,AS42E7OLMR1KP,3445
498,0.9,RBSProds,1688,A2XOV3ZKGDK55G,9469
499,0.92,Aunt B,529,AGAJCSST783ZP,1923
500,0.91,Mona Lisa (M.W.),615,A1U8VI6I2MFEU8,3520
501,0.9,Brian Nallick,622,A2II09GQGWOMTQ,7259
502,0.96,Seth A. Ratner,189,A2Q05CZ524HCWL,2062
503,0.87,N. B. Kennedy,858,A36WTXJBYS3DB6,5299
504,0.93,WB Halper,736,A38NELQT98S4H8,6366
505,0.87,Cherise Kachelmuss,1433,A2RVCF21L2NPU5,5012
506,0.93,Sharon Isch,619,A35VI0H5AFHOJ5,7483
507,0.87,Angela Fetterolf,1482,A2RS87XCXBAIBB,2873
508,0.85,SBCincinnati,1162,A3BVDW4DOLJAN0,2695
509,0.91,Mark H,639,A2BCE305MUUP8R,3315
510,0.93,Katherine B.,458,A250DNGLGA39FO,2440
511,0.83,Willmina Teller,1493,A1LMWLSSQMDUDD,2642
512,0.92,Josh H.,257,A74TT8YRL9EAU,4068
513,0.92,Jeddy 3,523,A1G60ANYI0HMEU,5778
514,0.87,Amazon Customer,1266,A30X9M0J5WOVAS,2494
515,0.92,kone,937,ABLOQZIL42W7I,23017
516,0.83,The Stuff of Success,2213,AG0UDXBFAMAKI,3010
517,0.86,Meg Sumner,1903,A2LAS014NSRW72,6172
518,0.82,Inna Tysoe,769,A16ALXKQ02SKYG,4346
519,0.92,Hello Happy,752,AGBB5TC7F7PDV,3165
520,0.94,Paul S. Remington,284,A1HN2ZEPOV8JOG,5582
521,0.91,ILUVmyGrandKids,1316,A1CMD08Z49PGKQ,4039
522,0.9,FictionFan,518,AW97LPKXQUJIF,3860
523,0.93,Nancy,633,A19XC6Z95GK5AB,3463
524,0.96,Thais Macpherson,170,A1MW215W7L41T1,1693
525,0.9,Julia Flyte,790,A3PHF9UV3F177L,9609
526,0.87,Frogsong,2379,A2RYWPOL4NN2KG,2179
527,0.89,Tex,947,A2L42QEWR77PKZ,3519
528,0.85,Carol Green,1517,A2SQEEKCJ7XVJN,1887
529,0.89,Natasha Stryker,1104,AY1EF0GOH80EK,6702
530,0.93,Jerry H. Bond,357,A39F7XOVXQ0LZK,5286
531,0.88,R2,398,A2Q4JGMR0ZNKCN,16351
532,0.8,M. Oleson,1466,A3QLAOOTFEHCJI,10016
533,0.95,Desert Rat,62,A2D5K8IDZGFFWY,5481
534,0.88,Steve Douglas,639,A1FNES0QEBJZD1,4884
535,0.79,Hockeypuck CT,3399,A1Z3AV93ONK5VF,4013
536,0.9,CircaRigel's Tears of the Phoenix,262,A3CTI2ARGG2T7X,5736
537,0.91,Omar Siddique,1053,A3Q4TYJVAM4IRM,6340
538,0.91,Dustin Farahnak,600,A3SMD3T0QTN109,6565
539,0.95,Papadoc,379,A44SF144F9ALL,2162
540,0.86,SInohey,1224,A3LBTC13EYE4MS,4834
541,0.9,Daniel Jolley,3258,A3KF4IP2MUS8QQ,39595
542,0.89,FatOrangeTabby,802,AF8SREA2XE7BJ,5101
543,0.95,Sidarta Tanu,645,A1TQZUSOU22E9M,10031
544,0.93,Sanzerif,455,A18OLZIT0DGVJR,6167
545,0.94,H. Grove (errantdreams),1072,A2XPGNJ8YUPHM0,9718
546,0.89,Steven Peterson,2571,AQQLWCMRNDFGI,15539
547,0.93,Renbutsu,283,A2VCXIAWCPQ13P,7248
548,0.93,LD,1542,A13WOT3RSXKRD5,3125
549,0.88,Mark Baker - Carstairs Considers,3095,A2I6MHMAZZDCRX,19596
550,0.94,Desert Gypsy,825,A33AQPJYH7UUXR,8320
551,0.94,Nils,217,A20NVE1U6G8C7N,3045
552,0.8,David,2162,A2U6HBHYLCPU1N,4374
553,0.94,Eusebius,728,A28X0LT2100RL1,2507
554,0.86,R. Albin,1558,A2UIXU97JYCPZG,14993
555,0.87,USMC Combat Veteran-Who SURVIVED,487,A2KHG3JOFXQ4CE,8328
556,0.92,Michael Taylor,1250,A4QC76NMWE5OC,7331
557,0.89,Sheng,193,AOOIYMKA5J6V0,1738
558,0.84,Kathy Robinson,1708,A2UWKPN724O08J,3187
559,0.96,alanhouston,365,A3LDPF5FMB782Z,3802
560,0.85,WayneChicago,676,A3775OP5VTX5ON,8624
561,0.91,Ant-Man,427,A2YIO225BTKVPU,2904
562,0.91,80 Shades,494,A3DX5F0CW34Y9,3374
563,0.85,Cheryl Stout,2478,A2H44WVZS59KKT,8762
564,0.96,MariaSmiles,226,A2PQ3WXMKCT4NX,12068
565,0.9,Hello Kitchen,841,A33PVCHCQ2BTN0,3360
566,0.94,Munchiniwa,165,A2N6850P9TDYFW,2311
567,0.92,ck,379,A3KGLXW3EYDTUH,3321
568,0.85,Steward Willons,1174,A145B8OHVNNFAJ,6060
569,0.88,J.Prather,1903,A2TSTJP0B3A3H5,7415
570,0.84,Woody,1253,A1YJMG0QJXZLD4,4836
571,0.95,JJG,217,A1WUQF5HWBAQJU,6143
572,0.83,christine seaholtz,2282,AUXSDFP526T32,2346
573,0.88,Foster Corbin,1440,A9I40WFF40R4,15000
574,0.81,Jerry Saperstein,2988,A680RUE1FDO8B,29394
575,0.88,Lonnie E. Holder,2056,A2AOZQ3WTNVVOK,16720
576,0.91,JG,790,AB094YABX21WQ,2925
577,0.85,Gearhead Mania,1869,AN81JUYW2SL24,7270
578,0.9,Cathy G. Cole,1171,A2MF4TISBBQT5A,3703
579,0.94,C Thilmany,1100,AQNX0WN00JEVE,2634
580,0.88,"K. Salinger, Holistic Nurse Practitioner",773,A2YCEKVUN1W5F1,6630
581,0.9,Sharon Beverly,569,A7YMD8MSOBO1I,3801
582,0.84,Connie,3333,A11OTLEDSW8ZXD,7251
583,0.66,fernanda,98,A1S5HXKSCOS0D4,120
584,0.88,N. Krumpe,618,A19NP8YYADOOSF,5687
585,0.91,Liat2768,626,A3TWBW1B17R151,7073
586,0.82,Eric Sedensky,1134,A3QS4WWC1LCA6H,5327
587,0.85,Karen S. Boyd,1591,ATJQIZDDMLIFC,2404
588,0.85,DJ Joe Sixpack,4158,A3CN9CCJUNIPKT,18590
589,0.91,Eagle Vision,1351,AGGAQLXPVGM5D,6614
590,0.91,Liz,458,A1CC3G24842BG6,1829
591,0.89,Bigslacker,1078,AOEUN9718KVRD,5675
592,0.86,AmazonViner,1039,AT28RL25Q2OLK,6361
593,0.93,T=H=E (Old) Time-Traveller,1725,A1Y09QLADQYQJG,4231
594,0.88,Suncoast,603,A345U10UP0S8LR,5171
595,0.9,Seek Felicity,825,A2DPYMNI2HCIOI,4612
596,0.89,Jennifer A. Ray,1021,A23ZNGL704AW7O,9224
597,0.96,Amazon Customer,168,A2UBUCOTX1YZH9,7974
598,0.87,Nathan Webster,663,A2LRNLAV0ZIL4U,6985
599,0.86,Phyllis Staff,1621,A240FRPD4MEXND,9368
600,0.84,Charles Spanky,564,A1G650TTTHEAL5,3532
601,0.95,Grandma Zizzy,1145,A1RKCT4H3X3J1W,2118
602,0.83,Honeybee,803,A35X85OH0V85HD,4046
603,0.91,R. Toro,456,A39137LW12KK7B,7961
604,0.91,Caliaha,684,A3AHDR4F2J7YXX,8088
605,0.85,MussSyke,1138,A1MZL91Z44RN06,4161
606,0.94,Metallurgist,730,A1KJO5VP4K3CHU,5088
607,0.9,APC Reviews,303,A1ZPKKWT79C6HW,6199
608,0.94,New York Mom,240,A2HM8BRW0GC1ZV,2185
609,0.93,Fishgriller,376,A1JRQQYUP4S6T3,2867
610,0.92,Ammie Shopper,1119,ALNFHVS3SC4FV,3158
611,0.95,El Tonio,323,A3VSBJEA4KBGBP,3647
612,0.85,Jacob & Kiki Hantla,1531,A22S7D0LP8GRDH,10558
613,0.92,V. DeLapp,312,A1TT305V4I6PSE,4902
614,0.92,Bob Feeser,946,A14JBDSWKPKTZA,14337
615,0.92,Anthony Pantliano,610,A1O229NVVDJUX2,6488
616,0.89,E.A. Gray,639,A1ITWGX30EK50U,1544
617,0.89,Brian R.,653,A3EK2KTYHJCPB9,4097
618,0.88,Pie Grrrl,650,A27DDHWHE540I5,3505
619,0.9,Russell Fanelli,518,AY3AVLL5IWW9,5174
620,0.87,Susanna Hutcheson,941,ADVLRJS633OTD,17712
621,0.91,Sean Haddy,159,A20CNSK3TB3JIA,660
622,0.94,Todd,210,AXKOFQ3C2H0L1,2085
623,0.94,DRACO,712,A1B4MIXYVIKMU2,9071
624,0.87,FYI,1315,A638KONJPDF6L,1314
625,0.86,JNG,753,A2E5XMD6VDNK6L,2740
626,0.83,Amelia Gremelspacher,1387,A8710RWTFG3IY,7784
627,0.9,Awkward Hamster,259,A278SLRF64I0KP,2441
628,0.89,Dr. Tom's Reviews,1304,A1M0YAZ6JV488Z,3712
629,0.9,R. M. Peterson,1126,A1OBNY1WB38LMI,5726
630,0.84,JKT,1297,A1VYFEJM12ZP11,3121
631,0.84,Amazon Customer,1254,A3HQAPXAJV7PRX,5553
632,0.89,ChristineMM,1293,A3SMR4HRFJARSC,13100
633,0.95,Davey B.,260,A154R0EH8V8J23,3589
634,0.87,Gcat,539,A2507ZYWGMY9BK,3953
635,0.88,Earth Spirit,1087,A1LA4K5JF78BER,3538
636,0.9,Vox Libris,831,A2DER7R7N0DL3C,5781
637,0.89,Discophage,2504,A3DDSAGWD0UN9H,7618
638,0.89,AGDG,776,AWVG62F959NOW,1314
639,0.93,MiRSD,401,A2ARDVMUGDFED6,5148
640,0.9,Tempting Reviews,373,A37QUQPYFMR9Y9,12132
641,0.85,C. Schmidt,1026,AX05DBU8IRUWY,7409
642,0.91,R. J.,857,A17AQ91BRQ7P3Q,2120
643,0.87,Kathy W,1184,A3FY3H6F4249E0,11044
644,0.93,Rob Natiuk,924,AGTP9IA9HI0LD,1247
645,0.93,John J. Puccio,1046,AGLHCU1KX96DZ,2370
646,0.92,William D Thompson,931,A291H4XSTIHHHS,1528
647,0.88,Michael K. Smith,2394,A2GBJQ9THOYDAJ,11978
648,0.91,C,772,A2NUBL2UYWPBWR,4483
649,0.88,bernie,7898,A20EEWWSFMZ1PN,9811
650,0.84,David Keymer,1127,A3R9HPWFF9QWSN,5448
651,0.9,Carol Lynn,644,A3977OZLNA8LCB,2859
652,0.84,wiredweird,3566,AUTBHG6070SL4,22161
653,0.91,Connor MacLeod,388,A9X2MLWQOALBW,3173
654,0.88,Terri Rice,2365,A3SQQYS79AV13M,7293
655,0.88,Guilty Pleasures Book Reviews,2377,A3LXRIY0HE71K,4200
656,0.91,M. Anderson,363,A1CPRP3VFJRS1R,9403
657,0.92,Amazonian Consumer,504,A19W47CXJJP1MI,6089
658,0.87,J. Lesley,1165,A33J2VWP9HXDU9,7979
659,0.95,Dirk Drudgler,415,A3EFZZY5DUHLVS,3992
660,0.9,E. Burian-Mohr,402,A2IQV2ITUT56A5,4269
661,0.94,Jack H,444,AO8F2P769YIA9,2615
662,0.92,Dave,490,A1IBKN1GXYJ3K4,7377
663,0.87,Just a guy,1360,A1EH2S92FHWZRP,6481
664,0.84,Paul Mastin,735,A346Q7G40L4LNK,4177
665,0.92,Busy Executive,857,A38KK0SZYEH5UD,6965
666,0.82,Tapia,1321,ATNFPO318511G,2485
667,0.86,Paper or Kindle,840,AGB7UQZMVHNUJ,4409
668,0.91,Bill Cashell,250,A4V35W9XNM4X4,6181
669,0.97,2016 Future Grandpa,2376,AXIO51VZN815F,1471
670,0.91,LT Beasimer,716,A2PSD2R9A1CXG7,9227
671,0.88,AlexJouJou,1413,A3TP31S61PPE3G,6471
672,0.9,Jay Mittener,579,A2Z2MUP8JRJXEU,4835
673,0.91,Heather G,719,AMULXDVCQ7CVO,1494
674,0.88,PHOTOTRISTAN,992,A1F9Z42CFF9IAY,24363
675,0.96,Code Red,88,A3OKAEM5C3OFL,2081
676,0.91,Bold Consumer,1365,A3OXRFCJI67IMN,5517
677,0.87,Kort,1558,A2W9I628I6SE1U,9395
678,0.82,j-j-j-jinx,2483,A1VQBEW0G4IH1J,4809
679,0.88,Wayfinder,543,ALHC64J88LVWO,3194
680,0.93,Richard L. Steiner,467,A1KY5G5FP31F2F,4386
681,0.89,Artoo,534,A15CL28ALB7MTZ,3224
682,0.9,Billbobanderson,1175,A2WG33SBOT901X,3856
683,0.89,WakkyWabbit,477,ADWSD45P3NZGU,3474
684,0.94,M.,219,AL7R5LO0AUGKQ,2175
685,0.93,ItsME,259,A2KNQJAOR4741E,1989
686,0.88,Gaele,2287,A14I311IIUMBWC,3174
687,0.9,Pelican Freak,2225,A3OQ47ZE3GEI0O,3092
688,0.88,Never pay retail,619,A28TWWUAWFVCTR,2911
689,0.89,cc2015,820,A2NCF92JQAOA8E,1139
690,0.89,GiveMeBooks,1775,AS6H3NGQ8V1PK,2059
691,0.82,Paul Donovan,208,A7DAL9PK7F4M1,7337
692,0.82,OutlawPoet,1946,A231LBC8EGPO5L,5838
693,0.95,Mrdgvb1,216,A10TF6TUAV0XZP,4264
694,0.86,outwest,291,A2Q3WSU5PS2MZO,3582
695,0.86,Ionia Martin,1690,A2VV2MISGXFY1O,4175
696,0.89,Severian,306,A2TCHXH4SIN2OF,9662
697,0.89,Jennifer Cameron-Smith,1457,A1DYMH30TSRONY,8126
698,0.9,Brynnlux,1027,A26WHR1IP0A250,1796
699,0.88,Nerd Alert,1305,AAA0TUKS5VBSA,4371
700,0.87,Amy Wright,1213,A22SHGSYPKM9L2,1848
701,0.92,Guest Hollow,288,A3U3OJ79TIMZK4,2012
702,0.97,Jewels LTD.,207,A12392BNWYYHN6,1950
703,0.88,r_kwon,100,A14H9KMAMC590S,1370
704,0.81,Livin' La Vida Low-Carb Man,1019,A1J6B00Z1D6PS4,12839
705,0.88,KatyKatIL,552,ATJN4KEHJBOC8,4078
706,0.91,Peter,510,A1TGT1Q4QHXB2H,5314
707,0.82,Debbie,1419,A2IIB10X0CECYV,5509
708,0.88,R. Garrelts,591,A2Q2A6JKY95RTP,3844
709,0.84,Denise Crawford,1238,A1WKQ94M45D8MG,7170
710,0.87,Coffee Addicted Writer (Billy),1820,A1LBGXE29GG1IR,4998
711,0.96,SiscoKid,141,A28DSJZSE1L6P6,1669
712,0.94,Carol,288,A2SVGSOJ1MQYGY,1153
713,0.89,Teeheira G.,165,A2JCWKFOYIE2OG,432
714,0.88,Irish,981,A6QG9LM5WL0AQ,4785
715,0.84,carol irvin,2509,AW3VZ5O895LRK,13989
716,0.8,Lyvona,2164,A3U0MUSTS8U9JR,2220
717,0.9,Cynthia K. Robertson,918,A39ABKRS1MKFTW,10465
718,0.89,Bob,227,A1V74MGUYUUFAK,1787
719,0.91,DP21,141,A365BJAGU86XY8,6591
720,0.81,Kevin L. Nenstiel,1659,A3ICDLUQ3V2QY2,13360
721,0.82,Bridget Mattson,1491,A1XZVBL9NT2TW9,1882
722,0.87,Chicago Book Addict,1323,AHN86VFJIJ2JP,4920
723,0.89,Christopher Barrett,1471,A30JPZ9TZ7I61U,5139
724,0.85,Nifty Thrifty,801,A3DST6QFD1KFDE,1635
725,0.83,Sherri Jackson,851,A2X6O930F0MARS,2612
726,0.91,Wayne,213,A23QII83UGZP5U,7288
727,0.89,2WheelTraveler,668,A3HRDRQ5VAFPQS,3250
728,0.86,Love to Shop,936,A2ZPSTI5M0SZ57,2184
729,0.95,BumbleB,442,A2GP6XJ1V3MM3L,5820
730,0.84,Maria Gagliano,1102,AY3EENC2BGTGK,3225
731,0.81,Old_Bull,1928,A2D4OMRVB52M1R,4196
732,0.9,Amazon Customer,1307,A4H4KYSM2KQ85,12911
733,0.88,Jonathan Birge,383,A198CCH4NNLI2E,6832
734,0.89,Tim Janson,2351,A2JP0URFHXP6DO,20064
735,0.87,DACHokie,483,A2IMGHMF0LO151,3700
736,0.91,nsv,455,AB0Y33G717HOU,3694
737,0.88,John P. Jones III,1217,A2YXRT2XIJIO57,6704
738,0.89,Gadget  Fan,695,AO9UNKQG83BUP,4484
739,0.85,B. Capossere,942,AFN32PGTZ31MV,13072
740,0.88,Michael Countryman,367,A2CIQEY05SPHTZ,2185
741,0.82,Truthful Reviews,469,A348DBBOJWGRKV,2275
742,0.94,Stratman351,119,A1GOKUUDRB63FQ,5167
743,0.88,Jenny Frank,814,A1YYJ2CZS1G24Q,1706
744,0.86,Elisa 20,711,A1LKOIZXPQ9VG0,5841
745,0.87,NLiz,962,A1WQJPQT2DHLW4,1331
746,0.89,Gary Peterson,1947,AY12DBB0U420B,6342
747,0.89,Renee Knows Reviews,1000,A334AODWALOHFV,2280
748,0.85,Book Fanatic,909,AQ6YJM2J2LNOP,8684
749,0.91,S. Harrison,505,A3N9TOPHBENB9I,6790
750,0.88,molu,719,A3RGN75LHYAG8U,3767
751,0.85,Israel Drazin,2985,A2KWQ64TRHB3YH,9736
752,0.85,JO,2508,A1ZPY91VE3IDN1,4524
753,0.95,Susman,925,A3RMEU4GNP60BM,2465
754,0.84,Victoria Ramirez,1339,A3M4CUNQ3JQ8XB,1504
755,0.83,Michael,818,A1UQUDT2Q0YENM,3291
756,0.89,Orianna,510,A1FYYHVUDAYU53,2315
757,0.92,J. J. Burtch,578,A58437AUQICZF,3001
758,0.87,Diana De Avila,1220,A2OBDNQ5ZYU1L8,6488
759,0.94,WryGuy2,612,A19JDXB5R33C7R,3499
760,0.89,Angie C.,753,ARYSDAZNRXN6G,4691
761,0.86,SouthernMomma,3973,A2TW9Z67Z0T4N4,6221
762,0.89,Hyytekk,425,A1VS1LL905P5L5,3724
763,0.91,Dean Family,408,A23RQRX7LO7NG8,2202
764,0.88,Juniorverse1,728,A2KOV8XWZOZ0FQ,4174
765,0.88,Dr. Cathy Goodwin,1171,A2RQ0AT4XZUIXL,15622
766,0.87,Geekier than thou,1700,A2B7BUH8834Y6M,15037
767,0.93,TyCo,279,A35AV29S3D1XWU,1936
768,0.87,TKV,2019,A1I4VM94N3EM0W,1466
769,0.87,Aalea1,1168,A3PEOF0GX4EN38,8641
770,0.93,Courtney S. Putnam,304,A1DDKF0720PJ72,2564
771,0.87,Kayak,514,A1CCMW354ELJ3U,2190
772,0.94,JNieporte,288,A19VISO9EHD1OM,3838
773,0.9,Love To Shop!,539,A3211UDGS0L9TC,1743
774,0.93,J Scott Morrison,2612,A2PAD826IH1HFE,28297
775,0.83,DLS Jones,1250,A2JR5ZTSYSIQYX,1870
776,0.91,ut158,583,A3D5B2CBFNJB0K,5262
777,0.92,Mr. Brody,422,A3OK0F7FB6Z4B5,1500
778,0.9,Joseph Siegler,362,A1D7VWS3DWS7X8,6981
779,0.92,Justfornow,1298,ALSAOZ1V546VT,3667
780,0.92,Passau,326,A2BD4PA680QAY1,2514
781,0.83,Andre S. Grindle,3116,A3HU0B9XUEVHIM,6682
782,0.83,Amazon Customer,1515,A1Q1Z7IR79G52A,1627
783,0.93,Reviews on Amazon,303,AF2HX24P7K1FF,2379
784,0.84,NRJ,2361,AG6AWRRPWD537,2356
785,0.9,David Pearlman,484,A2I18AO597DSDI,12499
786,0.91,James W. Durney,1103,A32B6XWNR55SRL,6610
787,0.8,Dr. Joseph S. Maresca,2133,A24505CR98NLLV,13665
788,0.88,Shirley Priscilla  Johnson,3467,A1XJOSJN6FHFO0,10559
789,0.89,The Reviewer Formerly Known as Kurt Johnson,5281,A14BTJRH9VNLJJ,5221
790,0.87,Graham H. Seibert,294,A20O7GFP55GFZB,9152
791,0.91,William Grose,458,A1RL1OTV8IJMVD,6711
792,0.93,Devon,1038,A34RH4QIOQST5U,1024
793,0.84,Doctor.Generosity,598,ADKZOXAOV8EXD,8071
794,0.9,Smitten with Reading,1824,A23GRXCXQU3SM8,3586
795,0.87,Diana Faillace Von Behren,1182,A1JV4QKTEB7QBL,14432
796,0.89,J. York,636,A2OS3TIVAKUAHG,4509
797,0.91,Amy Y.,497,A2IPC51HL9UUYF,6521
798,0.82,Robert David STEELE Vivas,2078,A1S8AJIUIO6M9K,48306
799,0.82,Tim Challies,794,AEYEAH3C78BBZ,29731
800,0.83,magellan,2064,A1MJMYLRTZ76ZX,20258
801,0.85,TorridlyBoredShopper,2013,A96JD9312DHWC,8872
802,0.87,Nse Ette,1232,A24N1BAS3CU27H,10844
803,0.9,Chilehead Craig,536,A1H4IVXNXWWBLV,2505
804,0.84,Thom Bone,512,ASXYFYCPIP232,11254
805,0.86,Laurel-Rain Snow,1361,A3OL1AX1IODBYL,4233
806,0.87,J'aime,1300,ACEA95FQS1AVP,7665
807,0.91,Mr. Deeds,423,A379DLIAF0MFM5,4896
808,0.9,Great Faulkner's Ghost,594,A2REQUI85URT87,7788
809,0.96,JKI,103,A246GOYM3S1QVH,1425
810,0.86,M.Jacobsen,764,AEV9CT81N33CR,4472
811,0.85,Quickbeam,1565,AQY5XBYSENNZQ,3901
812,0.83,Gracie,1414,A2P739KOM4U5JB,3732
813,0.8,Annie Flowers,2321,A2CSUBM1565NGH,3379
814,0.91,Misti Allen,442,A21FHBF5TN2GJ,1092
815,0.91,shopaholic mom,805,A34GQ3JF4BGFYV,2095
816,0.84,Dalena Corcoran,791,A2YTZS7XP5YX41,675
817,0.95,D Taylor,419,A32B6A532454UD,3052
818,0.87,Steve,582,ASY25YMTIC2A9,2788
819,0.82,Susie Sunshine,1062,A03714092TYV8O7VFHPR9,2116
820,0.93,Lee Mellott,592,A1P4F6HIXU6WYE,17769
821,0.91,atmj,674,A3S87ZOPB3UM9N,8886
822,0.79,Jay B. Lane,813,A10H47FMW8NHII,8132
823,0.88,Kelly,192,A27D1L36PIJ8UD,2157
824,0.91,Paul J. Mular,669,A42GFMF12V7XR,16127
825,0.91,SRFireside,693,A3FEQXNCFC68KC,6690
826,0.92,Proud Mommy of 2,812,A13X8M8UBOELX3,861
827,0.83,Judith D. Collins,1022,A8YXCAV8NQ5PP,2756
828,0.86,Meghan,814,A9G85AO0S9UTB,2308
829,0.91,Deborah,1480,A1X87IHRK15RBU,1812
830,0.9,D. Brennan,643,A4IL0CLL27Q33,4213
831,0.85,Bindy Sue Frnknschtein,3158,AIMR915K4YCN,9292
832,0.88,lauras930,1433,AMQ0ZX70FZZZ5,1932
833,0.91,Debi @2014 & Beyond,360,A3U4BCU8VBEECY,1117
834,0.86,Kasia,493,AZ4EUUJVC8358,2820
835,0.92,Cooler by the Lake,547,A33PLZ7SD5MCG0,3594
836,0.87,Red Rock Bookworm,814,AN3D3M8MJ07BQ,7945
837,0.88,Biblioholic Beth,657,ARSQ2F9U315WG,3918
838,0.81,OlyNomad,1342,A26LD9FQHTM8ZH,4086
839,0.88,Chris Jaronsky,878,ANFJYYQ0P35CW,5416
